dlc,file,tag,status,lang_flag,en_sha,it_sha
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientRustedEngineBlock.label,translated,,ecda0add4367,c176e120bec6
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientRustedJeep.description,translated,,e62ace8c44e0,c42652e7d060
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientRustedJeep.label,translated,,32e730e993fa,42eb7e145189
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientRustedTruck.description,translated,,d6ff6704d01d,4c952da31118
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientRustedTruck.label,translated,,b8c24c6b736b,63e779009a97
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientShipBeacon.description,translated,,35bdea228d34,bfc49a82a851
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientShipBeacon.label,translated,,f1c5f44e1258,4cd69e21a615
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientShoppingCart.description,translated,,ccc05c765b50,02eedea49289
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientShoppingCart.label,translated,,4224b70a9a19,4c9ea30cefca
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientSmallCrate.description,translated,,5365af0160ae,fe1ffe6dce13
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientSmallCrate.label,translated,,c4b5b94ce1e2,281b1dd01b9b
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientTank.description,translated,,0fc21c8960df,b789a52da8bd
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientTank.label,translated,,d8bcea6f5f8c,fedae86d7d0a
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientTankTrap.description,translated,,f8d80eb3e05c,eb4dec032659
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientTankTrap.label,translated,,128fdbad4d22,e2e99fdc56e4
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientToilet.description,translated,,dc4eeca8486d,27284c30b118
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientToilet.label,translated,,9d3150433d19,aea787ab7e11
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientVendingMachine.description,translated,,82016314c817,a924184aebb6
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientVendingMachine.label,translated,,5507c32dae72,46379c991f60
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWarspiderRemains.description,translated,,26b1d3b8650f,1f2fab642150
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWarspiderRemains.label,translated,,7a5e6062ee73,ac0cbe1168da
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWarwalkerClaw.description,translated,,67b1c4e40497,a8c07fcbac27
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWarwalkerClaw.label,translated,,0b88893ab493,06d432f97063
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWarwalkerFoot.description,translated,,725f4a1c63cc,f1cee4e5dcbb
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWarwalkerFoot.label,translated,,37cf46b890be,df2ba4f5d381
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWarwalkerLeg.description,translated,,f06301be335d,e18ece27d01d
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWarwalkerLeg.label,translated,,d6a630f297b0,e15355bddeeb
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWarwalkerShell.description,translated,,aa1bc14a5d70,57ede9fc89df
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWarwalkerShell.label,translated,,9589536ac70b,0101cbe38d72
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWarwalkerTorso.description,translated,,b54ac2490dc0,c7752318cf46
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWarwalkerTorso.label,translated,,d0c3f41dc12a,91aa9c926f7a
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWashingMachine.description,translated,,e46a894b4534,02ec6d4db7db
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWashingMachine.label,translated,,e725c38f61c8,a82e1cdacae2
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWheel.description,translated,,31ca61d05a7c,0eec2d179803
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,AncientWheel.label,translated,,d0617f66d235,a347aa4029fb
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,ChunkMechanoidSlag.description,translated,,6180fab968f5,238dcee790c0
Core,Core\DefInjected\ThingDef\Buildings_Ancient_Outdoors.xml,ChunkMechanoidSlag.label,translated,,fc88c9b20092,6e8e17e93dce
Core,Core\DefInjected\ThingDef\Buildings_Art.xml,SculptureGrand.description,translated,,3a1c20c4571a,eab2ec688d57
Core,Core\DefInjected\ThingDef\Buildings_Art.xml,SculptureGrand.label,translated,,fd64199eadc6,8784f5f08728
Core,Core\DefInjected\ThingDef\Buildings_Art.xml,SculptureLarge.description,translated,,3ac0cd56d897,73dd0230ae9a
Core,Core\DefInjected\ThingDef\Buildings_Art.xml,SculptureLarge.label,translated,,7371b05d89e6,74d146fe8e99
Core,Core\DefInjected\ThingDef\Buildings_Art.xml,SculptureSmall.description,translated,,ce26541437b6,331587bc2868
Core,Core\DefInjected\ThingDef\Buildings_Art.xml,SculptureSmall.label,translated,,c4c9f24a3ee7,ae3cd94207d8
Core,Core\DefInjected\ThingDef\Buildings_Art.xml,Snowman.description,translated,,a90269e1cdf1,5e00209c8fd8
Core,Core\DefInjected\ThingDef\Buildings_Art.xml,Snowman.label,translated,,d1be1d05fa01,6ea865a52e67
Core,Core\DefInjected\ThingDef\Buildings_Exotic.xml,DefoliatorShipPart.description,translated,,939c6938c352,b7866b939aa5
Core,Core\DefInjected\ThingDef\Buildings_Exotic.xml,DefoliatorShipPart.label,translated,,24d23023285a,fce2e2a71a92
Core,Core\DefInjected\ThingDef\Buildings_Exotic.xml,PsychicDronerShipPart.description,translated,,3f0e32cd8952,81683232581c
Core,Core\DefInjected\ThingDef\Buildings_Exotic.xml,PsychicDronerShipPart.label,translated,,0657482de12a,764508cc1e64
Core,Core\DefInjected\ThingDef\Buildings_Exotic.xml,ShipChunk.comps.CompInspectString.inspectString,translated,,308d3700d4a1,e080b2eba252
Core,Core\DefInjected\ThingDef\Buildings_Exotic.xml,ShipChunk.description,translated,,0bbeb2899696,9be7f67f9813
Core,Core\DefInjected\ThingDef\Buildings_Exotic.xml,ShipChunk.label,translated,,47874ae4cbb6,9742cf765c65
Core,Core\DefInjected\ThingDef\Buildings_Exotic.xml,Shuttle.description,translated,,97d36af4a3e0,a84bbf232f85
Core,Core\DefInjected\ThingDef\Buildings_Exotic.xml,Shuttle.label,translated,,a3e71f8bea72,190e4720db56
Core,Core\DefInjected\ThingDef\Buildings_Exotic.xml,ShuttleCrashed.description,translated,,97d36af4a3e0,a84bbf232f85
Core,Core\DefInjected\ThingDef\Buildings_Exotic.xml,ShuttleCrashed.label,translated,,3b894fc8f936,ad7b39e11926
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,AnimalBed.description,translated,,647a402fd702,11defe989546
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,AnimalBed.label,translated,,d39017c6573b,0833e9bd3c88
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,AnimalSleepingBox.description,translated,,42d173d12e3a,3952f0830593
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,AnimalSleepingBox.label,translated,,3ad85645b7c2,153956934cb6
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,AnimalSleepingSpot.description,translated,,ce03ac0ec762,c20df47a92a5
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,AnimalSleepingSpot.label,translated,,b10e02dd2c32,74fdefd7c693
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Armchair.description,translated,,318e37946751,a3bdfa7f33d7
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Armchair.label,translated,,2e3faf150d70,d91fd83dc53c
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Bed.description,translated,,09842bab358f,a61b05b77dc8
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Bed.label,translated,,fefe2393a7fc,58157f036840
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Bedroll.description,translated,,2491c6ec7f90,82c8978c7cdf
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Bedroll.label,translated,,c30cc4f61d87,eb86e5439a30
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,BedrollDouble.description,translated,,f9490b3dbcef,0f6a13388649
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,BedrollDouble.label,translated,,50afb264426d,27f58f3634ae
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Bookcase.description,translated,,4383982824b6,0d187f78c9ab
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Bookcase.label,translated,,0efba811c1e8,c0c3ad8b207a
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,BookcaseSmall.description,translated,,339a89ed610d,2914cff9f0e5
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,BookcaseSmall.label,translated,,b70553358845,abf91d576d21
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Couch.description,translated,,eb72a7bfdb19,240087d25fb9
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Couch.label,translated,,2d9dbdc51fa2,4dc337d549bf
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,DiningChair.description,translated,,877b482ac273,60bc8e0308be
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,DiningChair.label,translated,,5065ddcf77c3,5c83bdec978b
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,DoubleBed.description,translated,,d3fe3abfdccf,11d6df7b9e49
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,DoubleBed.label,translated,,f2ca99903859,b6f1611b286d
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,DoubleSleepingSpot.description,translated,,8169000a619a,450b994ee6af
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,DoubleSleepingSpot.label,translated,,6c8632d60306,2c0e926a6321
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Dresser.description,translated,,7c5127745202,487ab1f9e757
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Dresser.label,translated,,7bf4a0ca24d8,16eef9384d31
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,EndTable.description,translated,,8e7691aa84ce,00763b156b48
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,EndTable.label,translated,,0a09b070ddc3,2860a847aad9
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,FloodLight.description,translated,,b2dcf93a18a9,6ceaabd18baf
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,FloodLight.label,translated,,00b7899198a0,741f944e0a24
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,HospitalBed.description,translated,,1d6dcb20a8bb,d92d2d096b6b
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,HospitalBed.label,translated,,1cbb5340a694,b99e0776c0b5
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,PlantPot.description,translated,,97173357b64d,f078dbb7de91
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,PlantPot.label,translated,,97cd32a7593e,0c4823e756fd
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,RoyalBed.description,translated,,54851896dd16,110be11aebc3
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,RoyalBed.label,translated,,d98fbc2c482c,62af445ca09c
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Shelf.description,translated,,dc6b601f74de,90115bd8098b
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Shelf.label,translated,,7347b9080894,51391f96dcda
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,ShelfSmall.description,translated,,e6d75b2dbf00,e1d64a0da11e
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,ShelfSmall.label,translated,,ac698cca3330,33775dc28431
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,SleepingSpot.description,translated,,180cb64aecac,1f64ca0b3548
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,SleepingSpot.label,translated,,0c5b6ce9de68,460330f7f12e
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,StandingLamp.description,translated,,0e009608a654,7836629005b2
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,StandingLamp.label,translated,,b890ee5097cd,8dd0c695bce3
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Stool.description,translated,,db1c3043fcff,6267becf311a
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Stool.label,translated,,377a599d22b0,5299de4d9ed7
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,SunLamp.comps.CompSchedule.offMessage,translated,,c72eb7a7665b,e86810a06796
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,SunLamp.description,translated,,74415f8468f8,e31a70c984e3
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,SunLamp.label,translated,,4c9fd814425a,a676d9e0b266
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Table1x2c.description,translated,,7e7f3957012f,5867a9e63875
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Table1x2c.label,translated,,ba5b62bcede1,fcc557734a43
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Table2x2c.description,translated,,7e7f3957012f,5867a9e63875
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Table2x2c.label,translated,,602f913884b8,6927fa9464ca
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Table2x4c.description,translated,,7e7f3957012f,5867a9e63875
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Table2x4c.label,translated,,a87c091c5a65,8216067364d2
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Table3x3c.description,translated,,7e7f3957012f,5867a9e63875
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,Table3x3c.label,translated,,be3c4596edeb,76c2d12cd646
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,TorchLamp.description,translated,,68ec64d92301,c222d064c590
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,TorchLamp.label,translated,,05f07ed78d26,4d897fa9abf8
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,TorchWallLamp.description,translated,,3aca77acfd7c,b097129db1cc
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,TorchWallLamp.label,translated,,e8e9a4adf969,62eb011ab836
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,WallLamp.description,translated,,c93bf7327316,34484f70a9f8
Core,Core\DefInjected\ThingDef\Buildings_Furniture.xml,WallLamp.label,translated,,fec68965b281,857d87996097
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,BilliardsTable.description,translated,,265919af8ae9,864ce6385379
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,BilliardsTable.label,translated,,71055fb2d4a0,376314d9017c
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,ChessTable.description,translated,,244cab3c4de5,565d36dc3c8b
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,ChessTable.label,translated,,c6bb335c87f2,058abe7445b0
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,FlatscreenTelevision.description,translated,,c21f4a4fe042,2c24ac57c487
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,FlatscreenTelevision.label,translated,,b3c229d8d9fa,75bac462bec7
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,GameOfUrBoard.description,translated,,abf338a1c084,a483ba2ad404
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,GameOfUrBoard.label,translated,,7b4907135c85,098e9635fd3d
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,HoopstoneRing.description,translated,,3c9775038de6,630a6447c951
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,HoopstoneRing.label,translated,,b769a4a97e75,ba80b38b5b29
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,HorseshoesPin.description,translated,,a32ac19111ab,0ee1c8735fdb
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,HorseshoesPin.label,translated,,87bcb2b29c91,249ffc3bba2f
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,MegascreenTelevision.description,translated,,c6a7f0ff94ad,84f8ae9417d5
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,MegascreenTelevision.label,translated,,79b75711c45b,ae05142cebbb
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,PokerTable.description,translated,,5f705736b5ba,2008b94797c8
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,PokerTable.label,translated,,e69151469a45,10c0171fa869
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,Telescope.description,translated,,6570bc942a44,6bf31e785234
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,Telescope.label,translated,,82f4516eee9d,29c029cd4975
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,TubeTelevision.description,translated,,d0aac5b84c3b,121234815b4b
Core,Core\DefInjected\ThingDef\Buildings_Joy.xml,TubeTelevision.label,translated,,5aa97c5851db,38d54bc8e470
Core,Core\DefInjected\ThingDef\Buildings_Mech.xml,Bullet_MiniSlug.label,keep,,613a57bddcd0,613a57bddcd0
Core,Core\DefInjected\ThingDef\Buildings_Mech.xml,BurningPowerCell.description,translated,,edfd98dbe3e7,394fe8b587b9
Core,Core\DefInjected\ThingDef\Buildings_Mech.xml,BurningPowerCell.label,translated,,c798ed05d29d,1dd70d1f15ca
Core,Core\DefInjected\ThingDef\Buildings_Mech.xml,Gloomlight.comps.CompInspectString.inspectString,translated,,308d3700d4a1,17c734b1326a
Core,Core\DefInjected\ThingDef\Buildings_Mech.xml,Gloomlight.description,translated,,6005bc80cb5b,4fbbde54d722
Core,Core\DefInjected\ThingDef\Buildings_Mech.xml,Gloomlight.label,translated,,9622afd28472,ebd6b4327e3c
Core,Core\DefInjected\ThingDef\Buildings_Mech.xml,Gun_MiniTurretMech.description,translated,,dcbb69365bc6,d738addc9ee6
Core,Core\DefInjected\ThingDef\Buildings_Mech.xml,Gun_MiniTurretMech.label,keep,,fe030809b956,fe030809b956
Core,Core\DefInjected\ThingDef\Buildings_Mech.xml,Gun_MiniTurretMech.verbs.Verb_Shoot.label,keep,,fe030809b956,fe030809b956
Core,Core\DefInjected\ThingDef\Buildings_Mech.xml,Turret_AutoMiniTurret.description,translated,,08eaa918a241,14466634a3b8
Core,Core\DefInjected\ThingDef\Buildings_Mech.xml,Turret_AutoMiniTurret.label,translated,,fff985e0bde9,1d91d31a6cd6
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Artillery_AutoMortar.label,translated,,e9f6a7d58e8c,7cbf4cded8b9
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Artillery_AutoMortar.verbs.Verb_Shoot.label,translated,,e9f6a7d58e8c,7cbf4cded8b9
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Gun_ChargeBlasterHeavyTurret.description,translated,,35811ff31ea5,30742526362c
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Gun_ChargeBlasterHeavyTurret.label,translated,,5adcc951fe47,ea98eaa42d3a
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Gun_ChargeBlasterHeavyTurret.tools.barrel.label,translated,,943e18cc8c82,ebf9eecb7400
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Gun_ChargeBlasterHeavyTurret.verbs.Verb_Shoot.label,translated,,5adcc951fe47,ea98eaa42d3a
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Gun_InfernoCannonTurret.description,translated,,36d54ba1757c,d4edf28c6ad4
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Gun_InfernoCannonTurret.label,translated,,487098184dda,a1ab40844b3f
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Gun_InfernoCannonTurret.tools.barrel.label,translated,,943e18cc8c82,ebf9eecb7400
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Gun_InfernoCannonTurret.verbs.Verb_Shoot.label,translated,,487098184dda,a1ab40844b3f
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Turret_AutoChargeBlaster.description,translated,,fae7520aa1c0,eea5b855dc81
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Turret_AutoChargeBlaster.label,translated,,1e5eaf39cff3,3847d178828f
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Turret_AutoInferno.description,translated,,d6445d256344,1e80cc5d32de
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Turret_AutoInferno.label,translated,,300de070bea1,5935246677e3
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Turret_AutoMortar.description,translated,,79af71a666ca,70ffd6e1baea
Core,Core\DefInjected\ThingDef\Buildings_Mech_Turrets.xml,Turret_AutoMortar.label,translated,,299230ee701e,7cbf4cded8b9
Core,Core\DefInjected\ThingDef\Buildings_Misc.xml,AncientCryptosleepCasket.description,translated,,c0a26b7b8b7a,79eef3375a96
Core,Core\DefInjected\ThingDef\Buildings_Misc.xml,AncientCryptosleepCasket.label,translated,,999c10fc9a95,f6a53f309a31
Core,Core\DefInjected\ThingDef\Buildings_Misc.xml,CaravanPackingSpot.description,translated,,384f72b2bf9f,a804e4184200
